"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2018","1.73","1.73","1.73","1.70","0.41K","0.00%"
"Jun 20, 2018","1.73","1.73","1.78","1.73","1.23K","-2.81%"
"Jun 19, 2018","1.78","1.83","1.83","1.78","0.21K","0.00%"
"Jun 18, 2018","1.78","1.79","1.79","1.78","0.14K","2.30%"
"Jun 14, 2018","1.74","1.74","1.74","1.74","1.00K","0.00%"
"Jun 13, 2018","1.74","1.74","1.74","1.69","3.43K","0.00%"
"Jun 12, 2018","1.74","1.74","1.74","1.74","0.03K","-2.25%"
"Jun 11, 2018","1.78","1.78","1.78","1.78","0.14K","1.71%"
"Jun 08, 2018","1.75","1.75","1.75","1.70","0.46K","0.00%"
"Jun 07, 2018","1.75","1.75","1.75","1.75","0.78K","2.94%"
"Jun 06, 2018","1.70","1.67","1.70","1.67","6.32K","1.19%"
"Jun 05, 2018","1.68","1.69","1.69","1.68","0.15K","-2.89%"
"Jun 04, 2018","1.73","1.78","1.78","1.73","0.25K","0.00%"
"Jun 01, 2018","1.73","1.78","1.78","1.73","0.11K","-1.14%"
"May 31, 2018","1.75","1.79","1.79","1.74","1.76K","0.00%"
"May 30, 2018","1.75","1.73","1.77","1.70","0.18K","4.17%"
"May 29, 2018","1.68","1.69","1.74","1.65","7.21K","1.82%"
"May 28, 2018","1.65","1.70","1.75","1.65","5.35K","-0.60%"
"May 25, 2018","1.66","1.70","1.70","1.66","1.44K","-7.78%"
"May 24, 2018","1.80","1.80","1.80","1.80","0.30K","-0.55%"
"May 23, 2018","1.81","1.86","1.86","1.81","1.94K","-2.16%"
"May 22, 2018","1.85","1.85","1.85","1.82","0.73K","-0.54%"
"May 21, 2018","1.86","1.84","1.86","1.84","0.03K","2.76%"
"May 18, 2018","1.81","1.83","1.83","1.78","0.87K","-1.09%"
"May 17, 2018","1.83","1.87","1.87","1.83","0.97K","-3.17%"
"May 16, 2018","1.89","1.90","1.90","1.89","0.46K","-2.07%"
"May 15, 2018","1.93","1.95","1.95","1.90","0.75K","-1.03%"
"May 14, 2018","1.95","1.99","1.99","1.95","0.98K","-2.01%"
"May 11, 2018","1.99","2.00","2.00","1.96","1.62K","-0.50%"
"May 10, 2018","2.00","2.00","2.00","1.95","1.63K","0.00%"
"May 09, 2018","2.00","2.01","2.01","2.00","0.68K","-1.48%"
"May 08, 2018","2.03","2.03","2.03","1.97","0.99K","-1.93%"
"May 07, 2018","2.07","2.02","2.07","2.00","0.97K","0.49%"
"May 03, 2018","2.06","2.09","2.09","2.06","1.01K","-0.48%"
"May 02, 2018","2.07","2.07","2.07","2.07","0.02K","1.47%"
